,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Remod
1379,1380,80,RL,73.0,9735.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,754.0,640.0,0.0,1394.0,0,0,2,1,3,1,Gd,7,Typ,0,None,BuiltIn,2007.0,Fin,2,400.0,TA,TA,Y,100.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2008,WD,Normal,167500.0,0
1380,1381,30,RL,45.0,8212.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,203.0,Unf,0.0,661.0,864.0,GasA,TA,N,FuseF,864.0,0.0,0.0,864.0,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1938.0,Unf,1,200.0,TA,Fa,Y,0.0,0.0,96.0,0.0,0.0,0.0,None,None,None,0.0,6,2010,WD,Normal,58500.0,0
1381,1382,20,RL,69.0,12925.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,865.0,Unf,0.0,340.0,1205.0,GasA,Ex,Y,SBrkr,2117.0,0.0,0.0,2117.0,0,0,2,1,4,1,TA,7,Typ,2,Gd,Attchd,1970.0,Fin,2,550.0,TA,TA,Y,0.0,42.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2008,WD,Normal,237500.0,1
1382,1383,70,RM,60.0,7200.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,596.0,596.0,GasA,Ex,Y,SBrkr,998.0,764.0,0.0,1762.0,1,0,1,1,4,1,Gd,8,Typ,0,None,Detchd,1989.0,Unf,2,576.0,TA,TA,N,36.0,0.0,221.0,0.0,0.0,0.0,None,None,None,0.0,10,2006,WD,Normal,157000.0,0
1383,1384,30,RL,69.0,25339.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Ex,Y,SBrkr,1416.0,0.0,0.0,1416.0,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2007.0,Unf,2,576.0,TA,TA,N,0.0,0.0,112.0,0.0,0.0,0.0,None,None,None,0.0,8,2007,WD,Normal,112000.0,0
1384,1385,50,RL,60.0,9060.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,204.0,Unf,0.0,356.0,560.0,GasA,TA,Y,SBrkr,698.0,560.0,0.0,1258.0,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,1939.0,Unf,1,280.0,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,10,2009,WD,Normal,105000.0,0
1385,1386,50,RM,40.0,5436.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,735.0,Unf,0.0,61.0,796.0,GasA,Gd,Y,SBrkr,796.0,358.0,0.0,1154.0,1,0,1,0,3,1,Gd,7,Typ,0,None,Detchd,1922.0,Unf,1,240.0,TA,TA,N,0.0,96.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,5,2010,WD,Normal,125500.0,0
1386,1387,60,RL,80.0,16692.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,TA,Y,SBrkr,1392.0,1392.0,0.0,2784.0,1,0,3,1,5,1,Gd,12,Typ,2,TA,Attchd,1978.0,RFn,2,564.0,TA,TA,Y,0.0,112.0,0.0,0.0,440.0,519.0,Fa,MnPrv,TenC,2000.0,7,2006,WD,Normal,250000.0,1
1387,1388,50,RM,60.0,8520.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,168.0,LwQ,546.0,0.0,714.0,GasW,TA,N,SBrkr,1664.0,862.0,0.0,2526.0,0,0,2,0,5,1,Gd,10,Typ,1,Gd,Detchd,1916.0,Unf,1,216.0,TA,TA,Y,88.0,15.0,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,8,2007,CWD,Family,136000.0,0
1388,1389,20,RL,42.0,14892.0,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1320.0,Unf,0.0,426.0,1746.0,GasA,Ex,Y,SBrkr,1746.0,0.0,0.0,1746.0,1,0,2,0,3,1,Ex,7,Typ,2,Gd,Attchd,2006.0,Fin,3,758.0,TA,TA,Y,201.0,39.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2009,WD,Normal,377500.0,0
1389,1390,50,RM,60.0,6000.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,Gd,No,ALQ,375.0,Unf,0.0,360.0,735.0,GasA,Ex,Y,SBrkr,869.0,349.0,0.0,1218.0,0,1,1,0,3,1,TA,6,Typ,1,Gd,Detchd,2003.0,Unf,2,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2007,WD,Normal,131000.0,0
1390,1391,20,RL,70.0,9100.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1400.0,Unf,0.0,125.0,1525.0,GasA,Ex,Y,SBrkr,1525.0,0.0,0.0,1525.0,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2000.0,RFn,2,541.0,TA,TA,Y,219.0,36.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9,2006,WD,Normal,235000.0,1
1391,1392,90,RL,65.0,8944.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1584.0,1584.0,GasA,TA,Y,SBrkr,1584.0,0.0,0.0,1584.0,0,0,2,0,4,2,TA,8,Mod,0,None,Detchd,1967.0,Unf,3,792.0,TA,TA,Y,0.0,152.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2009,WD,Normal,124000.0,1
1392,1393,85,RL,68.0,7838.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,769.0,Unf,0.0,95.0,864.0,GasA,TA,Y,SBrkr,900.0,0.0,0.0,900.0,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1967.0,RFn,1,288.0,TA,TA,Y,175.0,144.0,0.0,0.0,0.0,0.0,None,MnWw,None,0.0,12,2006,WD,Normal,123000.0,1
1393,1394,190,RM,60.0,10800.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,482.0,482.0,GasA,Ex,N,SBrkr,1221.0,691.0,0.0,1912.0,0,0,2,0,3,2,TA,7,Typ,1,TA,Detchd,2003.0,Unf,2,672.0,Gd,TA,Y,0.0,25.0,212.0,0.0,0.0,0.0,None,None,None,0.0,4,2008,WD,Normal,163000.0,0
1394,1395,120,RL,53.0,4045.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,45.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1070.0,Unf,0.0,286.0,1356.0,GasA,Ex,Y,SBrkr,1500.0,0.0,0.0,1500.0,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,3,648.0,TA,TA,Y,161.0,20.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2006,New,Partial,246578.0,1
1395,1396,60,RL,88.0,12665.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,Gd,TA,PConc,Gd,Gd,Gd,Unf,0.0,Unf,0.0,1094.0,1094.0,GasA,Ex,Y,SBrkr,1133.0,1349.0,0.0,2482.0,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,Fin,3,642.0,TA,TA,Y,144.0,39.0,0.0,0.0,0.0,0.0,None,None,None,0.0,2,2007,WD,Normal,281213.0,0
1396,1397,20,RL,69.0,57200.0,Pave,None,IR1,Bnk,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,353.0,Rec,334.0,60.0,747.0,GasA,TA,Y,SBrkr,1687.0,0.0,0.0,1687.0,1,0,1,0,3,1,TA,7,Min1,2,TA,Detchd,1966.0,Unf,2,572.0,TA,TA,N,0.0,0.0,50.0,0.0,0.0,0.0,None,None,None,0.0,6,2010,WD,Normal,160000.0,0
1397,1398,70,RM,51.0,6120.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,939.0,939.0,GasA,Ex,Y,SBrkr,939.0,574.0,0.0,1513.0,0,0,1,1,4,1,TA,8,Typ,0,None,Detchd,1933.0,Unf,1,180.0,Fa,Fa,N,24.0,0.0,150.0,0.0,0.0,0.0,None,None,None,0.0,5,2007,WD,Normal,137500.0,0
1398,1399,50,RL,60.0,7200.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,1950,1982,Gable,CompShg,VinylSd,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,180.0,BLQ,352.0,676.0,1208.0,GasA,Gd,Y,FuseA,1136.0,768.0,0.0,1904.0,1,0,1,1,3,1,TA,7,Min1,0,None,Attchd,1950.0,Unf,1,240.0,TA,TA,Y,0.0,0.0,168.0,0.0,0.0,0.0,None,GdPrv,None,0.0,5,2009,WD,Normal,138000.0,0
1399,1400,50,RL,51.0,6171.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,264.0,Unf,0.0,712.0,976.0,GasA,Ex,Y,SBrkr,1160.0,448.0,0.0,1608.0,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,216.0,Fa,TA,Y,147.0,16.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,10,2009,WD,Normal,137450.0,0
1400,1401,50,RM,50.0,6000.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,862.0,862.0,GasA,TA,Y,SBrkr,950.0,208.0,0.0,1158.0,0,0,1,0,3,1,TA,5,Typ,1,Gd,BuiltIn,1929.0,RFn,1,208.0,TA,TA,Y,0.0,0.0,112.0,0.0,0.0,0.0,None,None,None,0.0,7,2008,WD,Normal,120000.0,0
1401,1402,60,RL,62.0,7415.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,759.0,Unf,0.0,80.0,839.0,GasA,Ex,Y,SBrkr,864.0,729.0,0.0,1593.0,1,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,2004.0,Fin,2,398.0,TA,TA,Y,100.0,75.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2008,WD,Normal,193000.0,1
1402,1403,20,RL,64.0,6762.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,1286.0,1286.0,GasA,Ex,Y,SBrkr,1294.0,0.0,0.0,1294.0,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2,662.0,TA,TA,Y,168.0,55.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2006,New,Partial,193879.0,1
1403,1404,20,RL,49.0,15256.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,929.0,Unf,0.0,556.0,1485.0,GasA,Ex,Y,SBrkr,1464.0,0.0,0.0,1464.0,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2007.0,Unf,3,754.0,TA,TA,Y,168.0,160.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2007,WD,Normal,282922.0,1
1404,1405,50,RL,60.0,10410.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,TA,Y,SBrkr,694.0,520.0,0.0,1214.0,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1998.0,Unf,3,936.0,TA,TA,Y,216.0,0.0,160.0,0.0,0.0,0.0,None,MnPrv,None,0.0,1,2006,WD,Family,105000.0,0
1405,1406,120,RM,44.0,3842.0,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,221.0,1594.0,GasA,Ex,Y,SBrkr,1646.0,0.0,0.0,1646.0,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2004.0,Fin,2,482.0,TA,TA,Y,128.0,53.0,0.0,0.0,155.0,0.0,None,None,None,0.0,1,2008,WD,Normal,275000.0,0
1406,1407,85,RL,70.0,8445.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,7,1972,2007,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,656.0,Unf,0.0,112.0,768.0,GasA,TA,Y,SBrkr,768.0,0.0,0.0,768.0,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1988.0,Unf,2,396.0,TA,TA,Y,58.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,3,2009,WD,Normal,133000.0,0
1407,1408,20,RL,69.0,8780.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1985,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,625.0,Unf,0.0,208.0,833.0,GasA,Ex,Y,SBrkr,833.0,0.0,0.0,833.0,1,0,1,0,3,1,TA,5,Typ,0,None,None,nan,None,0,0.0,None,None,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,3,2009,WD,Normal,112000.0,1
1408,1409,70,RM,60.0,7740.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,622.0,622.0,GasA,Gd,Y,SBrkr,741.0,622.0,0.0,1363.0,0,0,1,0,3,1,TA,6,Typ,0,None,Detchd,1966.0,Unf,2,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,168.0,0.0,None,None,None,0.0,6,2010,WD,Normal,125500.0,0
1409,1410,60,RL,46.0,20544.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,TA,Gd,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,791.0,791.0,GasA,Gd,Y,SBrkr,1236.0,857.0,0.0,2093.0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1986.0,Fin,2,542.0,TA,TA,Y,364.0,63.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,11,2008,WD,Normal,215000.0,0
1410,1411,60,RL,79.0,12420.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,666.0,Unf,0.0,278.0,944.0,GasA,Ex,Y,SBrkr,944.0,896.0,0.0,1840.0,1,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2001.0,RFn,2,622.0,TA,TA,Y,0.0,45.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2009,WD,Normal,230000.0,1
1411,1412,50,RL,80.0,9600.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,120.0,Unf,0.0,736.0,856.0,GasA,Ex,Y,SBrkr,1112.0,556.0,0.0,1668.0,0,0,1,1,3,1,TA,6,Min2,0,None,Attchd,1950.0,Unf,1,271.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,9,2009,WD,Normal,140000.0,0
1412,1413,90,RL,60.0,7200.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1949,1950,Gable,CompShg,BrkFace,Stone,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,Wall,Fa,N,FuseF,1040.0,0.0,0.0,1040.0,0,0,2,0,2,2,TA,6,Typ,0,None,Detchd,1956.0,Unf,2,420.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2009,WD,Normal,90000.0,0
1413,1414,20,RL,88.0,10994.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,366.0,Gd,TA,PConc,Gd,Gd,No,GLQ,976.0,Unf,0.0,868.0,1844.0,GasA,Ex,Y,SBrkr,1844.0,0.0,0.0,1844.0,1,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,620.0,TA,TA,Y,165.0,44.0,0.0,0.0,0.0,0.0,None,None,None,0.0,9,2009,COD,Abnorml,257000.0,0
1414,1415,50,RL,64.0,13053.0,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,833.0,833.0,GasA,Gd,Y,SBrkr,1053.0,795.0,0.0,1848.0,0,0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,1922.0,Unf,2,370.0,TA,TA,N,0.0,0.0,0.0,0.0,220.0,0.0,None,None,None,0.0,6,2008,WD,Normal,207000.0,0
1415,1416,120,RL,51.0,3635.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,ALQ,988.0,Unf,0.0,398.0,1386.0,GasA,Ex,Y,SBrkr,1569.0,0.0,0.0,1569.0,0,1,2,0,1,1,Gd,7,Typ,1,TA,Attchd,2007.0,RFn,3,660.0,TA,TA,Y,143.0,20.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2009,WD,Normal,175900.0,1
1416,1417,190,RM,60.0,11340.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,6,1885,1950,Gable,CompShg,VinylSd,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,777.0,777.0,GasA,Gd,Y,SBrkr,1246.0,1044.0,0.0,2290.0,0,0,2,0,4,2,TA,11,Typ,0,None,Detchd,1971.0,Unf,2,560.0,TA,TA,N,0.0,0.0,114.0,0.0,0.0,0.0,None,None,None,0.0,4,2010,WD,Normal,122500.0,0
1417,1418,60,RL,69.0,16545.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,731.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,781.0,Unf,0.0,503.0,1284.0,GasA,Ex,Y,SBrkr,1310.0,1140.0,0.0,2450.0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1998.0,Fin,3,1069.0,TA,TA,Y,0.0,126.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2009,WD,Normal,340000.0,1
1418,1419,20,RL,71.0,9204.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,25.0,Rec,872.0,247.0,1144.0,GasA,TA,Y,SBrkr,1144.0,0.0,0.0,1144.0,1,0,1,1,3,1,TA,6,Typ,0,None,Detchd,1962.0,Unf,1,336.0,TA,TA,Y,0.0,88.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2008,COD,Normal,124000.0,1
1419,1420,20,RL,69.0,16381.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,Av,Rec,1110.0,Unf,0.0,734.0,1844.0,GasA,Gd,Y,SBrkr,1844.0,0.0,0.0,1844.0,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1969.0,RFn,2,540.0,TA,TA,Y,0.0,73.0,216.0,0.0,0.0,0.0,None,None,None,0.0,12,2006,WD,Normal,223000.0,1
1420,1421,60,RL,90.0,11700.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,BrkFace,420.0,TA,TA,CBlock,TA,TA,No,ALQ,404.0,Unf,0.0,304.0,708.0,GasA,Gd,Y,SBrkr,708.0,708.0,0.0,1416.0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1968.0,RFn,2,776.0,TA,TA,Y,0.0,169.0,0.0,0.0,119.0,0.0,None,None,None,0.0,5,2006,WD,Normal,179900.0,1
1421,1422,120,RL,53.0,4043.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,360.0,Unf,0.0,709.0,1069.0,GasA,TA,Y,SBrkr,1069.0,0.0,0.0,1069.0,0,0,2,0,2,1,TA,4,Typ,1,Fa,Attchd,1977.0,RFn,2,440.0,TA,TA,Y,0.0,55.0,0.0,0.0,165.0,0.0,None,None,None,0.0,7,2010,WD,Normal,127500.0,1
1422,1423,120,RM,37.0,4435.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,0.0,162.0,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0.0,848.0,1,0,1,0,1,1,Gd,3,Typ,0,None,Attchd,2003.0,Fin,2,420.0,TA,TA,Y,140.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2008,WD,Normal,136500.0,1
